speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
1900000	10000	1.204510259628296	 1.115560531616211	1.0986328125	5.497217178344727	1.068115234375	4.292706918716431	0.0	0.05576969490693728	0.23615608166409197
1901000	10000	1.1190091133117677	 1.0981559753417969	1.096963882446289	1.5251636505126953	1.0690689086914062	0.40615453720092765	0.0	0.0028746195842268207	0.053615478961087544
1902000	10000	1.1069518804550171	 1.1022090911865234	1.1034011840820312	5.961179733276367	1.06048583984375	4.85422785282135	0.0	0.0037279672589369305	0.06105708197201149
1903000	10000	1.1552731275558472	 1.0967254638671875	1.0900497436523438	6.142377853393555	1.0688304901123047	4.987104725837708	0.0	0.03938539691438962	0.19845754436248983
1904000	10000	1.1642634868621826	 1.0976791381835938	-1	5.011081695556641	1.069784164428711	3.846818208694458	0.0	0.04727421333967641	0.2174263400319207
1905000	10000	1.0965419292449952	 1.092672348022461	-1	1.4510154724121094	1.0559558868408203	0.3544735431671142	0.0	0.0004359103972979028	0.020878467311991625
1906000	10000	1.0958447217941285	 1.093149185180664	1.0912418365478516	1.5265941619873047	1.074075698852539	0.4307494401931762	0.0	0.00032122179193208925	0.01792266140761715
1907000	10000	1.0940677404403687	 1.0895729064941406	1.0879039764404297	1.4827251434326172	1.0628700256347656	0.3886574029922485	0.0	0.00041187449839469537	0.020294691384563978
1908000	10000	1.1708430767059326	 1.1050701141357422	1.0902881622314453	5.563020706176758	1.0635852813720703	4.392177629470825	0.0	0.03901405070591636	0.19751974763530952
1909000	10000	1.0963528394699096	 1.093149185180664	1.0945796966552734	1.5361309051513672	1.0666847229003906	0.4397780656814576	0.0	0.00036676701959038383	0.019151162356117808
1910000	10000	1.1212074279785156	 1.0950565338134766	1.0843276977539062	3.8712024688720703	1.0650157928466797	2.7499950408935545	0.0	0.014560872673937414	0.12066844108522085
1911000	10000	1.1609395265579223	 1.1067390441894531	1.10626220703125	5.973339080810547	1.0683536529541016	4.812399554252624	0.0	0.029086907284813036	0.17054884134702597
1912000	10000	1.0980382204055785	 1.0943412780761719	-1	1.5137195587158203	1.0676383972167969	0.4156813383102418	0.0	0.0004191954623587435	0.02047426341431465
